RegionSegment,RegionSegmentEndUse,RegionSegmentEndUseEfficiency,RegionSegmentEndUseEfficiencyVintage,RegionSegmentEndUseEfficiencyDescriptionVintage,RegionSegmentEndUseVintage,Region,Segment,End Use,Efficiency Level,Efficiency Description,Construction Vintage,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
SCLMultifamily - High Rise,SCLMultifamily - High RiseCool Room,SCLMultifamily - High RiseCool Room2,SCLMultifamily - High RiseCool Room2New,"SCLMultifamily - High RiseCool RoomFederal Standard 2015 Room AC - CEER 10.9 (8,000-13,999 Btuh)New",SCLMultifamily - High RiseCool RoomNew,SCL,Multifamily - High Rise,Cool Room,2,"Federal Standard 2015 Room AC - CEER 10.9 (8,000-13,999 Btuh)",New,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
SCLMultifamily - High Rise,SCLMultifamily - High RiseCool Room,SCLMultifamily - High RiseCool Room1,SCLMultifamily - High RiseCool Room1New,"SCLMultifamily - High RiseCool RoomBelow Standard Room AC - CEER 9.7 (8,000-13,999 Btuh)New",SCLMultifamily - High RiseCool RoomNew,SCL,Multifamily - High Rise,Cool Room,1,"Below Standard Room AC - CEER 9.7 (8,000-13,999 Btuh)",New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise,SCLMultifamily - High RiseCopier,SCLMultifamily - High RiseCopier2,SCLMultifamily - High RiseCopier2Existing,SCLMultifamily - High RiseCopierENERGY STAR Office CopierExisting,SCLMultifamily - High RiseCopierExisting,SCL,Multifamily - High Rise,Copier,2,ENERGY STAR Office Copier,Existing,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667,0.966666667
SCLMultifamily - High Rise,SCLMultifamily - High RiseCopier,SCLMultifamily - High RiseCopier1,SCLMultifamily - High RiseCopier1Existing,SCLMultifamily - High RiseCopierStandard Office CopierExisting,SCLMultifamily - High RiseCopierExisting,SCL,Multifamily - High Rise,Copier,1,Standard Office Copier,Existing,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333,0.033333333
SCLMultifamily - High Rise,SCLMultifamily - High RiseCopier,SCLMultifamily - High RiseCopier2,SCLMultifamily - High RiseCopier2New,SCLMultifamily - High RiseCopierENERGY STAR Office CopierNew,SCLMultifamily - High RiseCopierNew,SCL,Multifamily - High Rise,Copier,2,ENERGY STAR Office Copier,New,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLMultifamily - High Rise,SCLMultifamily - High RiseCopier,SCLMultifamily - High RiseCopier1,SCLMultifamily - High RiseCopier1New,SCLMultifamily - High RiseCopierStandard Office CopierNew,SCLMultifamily - High RiseCopierNew,SCL,Multifamily - High Rise,Copier,1,Standard Office Copier,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise,SCLMultifamily - High RiseDryer,SCLMultifamily - High RiseDryer4,SCLMultifamily - High RiseDryer4Existing,SCLMultifamily - High RiseDryerHeat Pump DryerExisting,SCLMultifamily - High RiseDryerExisting,SCL,Multifamily - High Rise,Dryer,4,Heat Pump Dryer,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise,SCLMultifamily - High RiseDryer,SCLMultifamily - High RiseDryer3,SCLMultifamily - High RiseDryer3Existing,SCLMultifamily - High RiseDryerFederal Standard 2015 Dryer - CEF 3.73Existing,SCLMultifamily - High RiseDryerExisting,SCL,Multifamily - High Rise,Dryer,3,Federal Standard 2015 Dryer - CEF 3.73,Existing,0.111111111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLMultifamily - High Rise,SCLMultifamily - High RiseDryer,SCLMultifamily - High RiseDryer2,SCLMultifamily - High RiseDryer2Existing,SCLMultifamily - High RiseDryerBelow Standard Dryer - CEF 2.72Existing,SCLMultifamily - High RiseDryerExisting,SCL,Multifamily - High Rise,Dryer,2,Below Standard Dryer - CEF 2.72,Existing,0.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise,SCLMultifamily - High RiseDryer,SCLMultifamily - High RiseDryer1,SCLMultifamily - High RiseDryer1Existing,SCLMultifamily - High RiseDryerMarket Average DryerExisting,SCLMultifamily - High RiseDryerExisting,SCL,Multifamily - High Rise,Dryer,1,Market Average Dryer,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise,SCLMultifamily - High RiseDryer,SCLMultifamily - High RiseDryer4,SCLMultifamily - High RiseDryer4New,SCLMultifamily - High RiseDryerHeat Pump DryerNew,SCLMultifamily - High RiseDryerNew,SCL,Multifamily - High Rise,Dryer,4,Heat Pump Dryer,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise,SCLMultifamily - High RiseDryer,SCLMultifamily - High RiseDryer3,SCLMultifamily - High RiseDryer3New,SCLMultifamily - High RiseDryerFederal Standard 2015 Dryer - CEF 3.73New,SCLMultifamily - High RiseDryerNew,SCL,Multifamily - High Rise,Dryer,3,Federal Standard 2015 Dryer - CEF 3.73,New,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLMultifamily - High Rise,SCLMultifamily - High RiseDryer,SCLMultifamily - High RiseDryer2,SCLMultifamily - High RiseDryer2New,SCLMultifamily - High RiseDryerBelow Standard Dryer - CEF 2.72New,SCLMultifamily - High RiseDryerNew,SCL,Multifamily - High Rise,Dryer,2,Below Standard Dryer - CEF 2.72,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise,SCLMultifamily - High RiseDryer,SCLMultifamily - High RiseDryer1,SCLMultifamily - High RiseDryer1New,SCLMultifamily - High RiseDryerMarket Average DryerNew,SCLMultifamily - High RiseDryerNew,SCL,Multifamily - High Rise,Dryer,1,Market Average Dryer,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise,SCLMultifamily - High RiseDVD Player,SCLMultifamily - High RiseDVD Player2,SCLMultifamily - High RiseDVD Player2Existing,SCLMultifamily - High RiseDVD PlayerENERGY STAR DVD PlayerExisting,SCLMultifamily - High RiseDVD PlayerExisting,SCL,Multifamily - High Rise,DVD Player,2,ENERGY STAR DVD Player,Existing,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958
SCLMultifamily - High Rise,SCLMultifamily - High RiseDVD Player,SCLMultifamily - High RiseDVD Player1,SCLMultifamily - High RiseDVD Player1Existing,SCLMultifamily - High RiseDVD PlayerStandard DVD PlayerExisting,SCLMultifamily - High RiseDVD PlayerExisting,SCL,Multifamily - High Rise,DVD Player,1,Standard DVD Player,Existing,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042
SCLMultifamily - High Rise,SCLMultifamily - High RiseDVD Player,SCLMultifamily - High RiseDVD Player2,SCLMultifamily - High RiseDVD Player2New,SCLMultifamily - High RiseDVD PlayerENERGY STAR DVD PlayerNew,SCLMultifamily - High RiseDVD PlayerNew,SCL,Multifamily - High Rise,DVD Player,2,ENERGY STAR DVD Player,New,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958,0.645520958
SCLMultifamily - High Rise,SCLMultifamily - High RiseDVD Player,SCLMultifamily - High RiseDVD Player1,SCLMultifamily - High RiseDVD Player1New,SCLMultifamily - High RiseDVD PlayerStandard DVD PlayerNew,SCLMultifamily - High RiseDVD PlayerNew,SCL,Multifamily - High Rise,DVD Player,1,Standard DVD Player,New,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042,0.354479042
SCLMultifamily - High Rise,SCLMultifamily - High RiseElectric Vehicles,SCLMultifamily - High RiseElectric Vehicles2,SCLMultifamily - High RiseElectric Vehicles2Existing,SCLMultifamily - High RiseElectric VehiclesEVSE Level 2Existing,SCLMultifamily - High RiseElectric VehiclesExisting,SCL,Multifamily - High Rise,Electric Vehicles,2,EVSE Level 2,Existing,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SCLMultifamily - High Rise,SCLMultifamily - High RiseElectric Vehicles,SCLMultifamily - High RiseElectric Vehicles1,SCLMultifamily - High RiseElectric Vehicles1Existing,SCLMultifamily - High RiseElectric VehiclesMarket Average EV ChargerExisting,SCLMultifamily - High RiseElectric VehiclesExisting,SCL,Multifamily - High Rise,Electric Vehicles,1,Market Average EV Charger,Existing,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
SCLMultifamily - High Rise,SCLMultifamily - High RiseElectric Vehicles,SCLMultifamily - High RiseElectric Vehicles2,SCLMultifamily - High RiseElectric Vehicles2New,SCLMultifamily - High RiseElectric VehiclesEVSE Level 2New,SCLMultifamily - High RiseElectric VehiclesNew,SCL,Multifamily - High Rise,Electric Vehicles,2,EVSE Level 2,New,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
SCLMultifamily - High Rise,SCLMultifamily - High RiseElectric Vehicles,SCLMultifamily - High RiseElectric Vehicles1,SCLMultifamily - High RiseElectric Vehicles1New,SCLMultifamily - High RiseElectric VehiclesMarket Average EV ChargerNew,SCLMultifamily - High RiseElectric VehiclesNew,SCL,Multifamily - High Rise,Electric Vehicles,1,Market Average EV Charger,New,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
SCLMultifamily - High Rise,SCLMultifamily - High RiseFreezer,SCLMultifamily - High RiseFreezer5,SCLMultifamily - High RiseFreezer5Existing,SCLMultifamily - High RiseFreezerFreezer - ENERGY STAR Most EfficientExisting,SCLMultifamily - High RiseFreezerExisting,SCL,Multifamily - High Rise,Freezer,5,Freezer - ENERGY STAR Most Efficient,Existing,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833
SCLMultifamily - High Rise,SCLMultifamily - High RiseFreezer,SCLMultifamily - High RiseFreezer4,SCLMultifamily - High RiseFreezer4Existing,SCLMultifamily - High RiseFreezerFreezer - ENERGY STARExisting,SCLMultifamily - High RiseFreezerExisting,SCL,Multifamily - High Rise,Freezer,4,Freezer - ENERGY STAR,Existing,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881
SCLMultifamily - High Rise,SCLMultifamily - High RiseFreezer,SCLMultifamily - High RiseFreezer3,SCLMultifamily - High RiseFreezer3Existing,SCLMultifamily - High RiseFreezerMarket Average FreezerExisting,SCLMultifamily - High RiseFreezerExisting,SCL,Multifamily - High Rise,Freezer,3,Market Average Freezer,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise,SCLMultifamily - High RiseFreezer,SCLMultifamily - High RiseFreezer2,SCLMultifamily - High RiseFreezer2Existing,SCLMultifamily - High RiseFreezerFederal Standard 2014 FreezerExisting,SCLMultifamily - High RiseFreezerExisting,SCL,Multifamily - High Rise,Freezer,2,Federal Standard 2014 Freezer,Existing,0.126493506,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286
SCLMultifamily - High Rise,SCLMultifamily - High RiseFreezer,SCLMultifamily - High RiseFreezer1,SCLMultifamily - High RiseFreezer1Existing,SCLMultifamily - High RiseFreezerBelow Standard FreezerExisting,SCLMultifamily - High RiseFreezerExisting,SCL,Multifamily - High Rise,Freezer,1,Below Standard Freezer,Existing,0.569220779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise,SCLMultifamily - High RiseFreezer,SCLMultifamily - High RiseFreezer5,SCLMultifamily - High RiseFreezer5New,SCLMultifamily - High RiseFreezerFreezer - ENERGY STAR Most EfficientNew,SCLMultifamily - High RiseFreezerNew,SCL,Multifamily - High Rise,Freezer,5,Freezer - ENERGY STAR Most Efficient,New,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833,0.004496833
SCLMultifamily - High Rise,SCLMultifamily - High RiseFreezer,SCLMultifamily - High RiseFreezer4,SCLMultifamily - High RiseFreezer4New,SCLMultifamily - High RiseFreezerFreezer - ENERGY STARNew,SCLMultifamily - High RiseFreezerNew,SCL,Multifamily - High Rise,Freezer,4,Freezer - ENERGY STAR,New,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881,0.299788881
SCLMultifamily - High Rise,SCLMultifamily - High RiseFreezer,SCLMultifamily - High RiseFreezer3,SCLMultifamily - High RiseFreezer3New,SCLMultifamily - High RiseFreezerMarket Average FreezerNew,SCLMultifamily - High RiseFreezerNew,SCL,Multifamily - High Rise,Freezer,3,Market Average Freezer,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise,SCLMultifamily - High RiseFreezer,SCLMultifamily - High RiseFreezer2,SCLMultifamily - High RiseFreezer2New,SCLMultifamily - High RiseFreezerFederal Standard 2014 FreezerNew,SCLMultifamily - High RiseFreezerNew,SCL,Multifamily - High Rise,Freezer,2,Federal Standard 2014 Freezer,New,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286,0.695714286
SCLMultifamily - High Rise,SCLMultifamily - High RiseFreezer,SCLMultifamily - High RiseFreezer1,SCLMultifamily - High RiseFreezer1New,SCLMultifamily - High RiseFreezerBelow Standard FreezerNew,SCLMultifamily - High RiseFreezerNew,SCL,Multifamily - High Rise,Freezer,1,Below Standard Freezer,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise,SCLMultifamily - High RiseHeat Central,SCLMultifamily - High RiseHeat Central1,SCLMultifamily - High RiseHeat Central1Existing,SCLMultifamily - High RiseHeat CentralStandard Electric Furnace HSPF = 1Existing,SCLMultifamily - High RiseHeat CentralExisting,SCL,Multifamily - High Rise,Heat Central,1,Standard Electric Furnace HSPF = 1,Existing,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLMultifamily - High Rise,SCLMultifamily - High RiseHeat Central,SCLMultifamily - High RiseHeat Central1,SCLMultifamily - High RiseHeat Central1New,SCLMultifamily - High RiseHeat CentralStandard Electric Furnace HSPF = 1New,SCLMultifamily - High RiseHeat CentralNew,SCL,Multifamily - High Rise,Heat Central,1,Standard Electric Furnace HSPF = 1,New,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLMultifamily - High Rise,SCLMultifamily - High RiseHeat Pump,SCLMultifamily - High RiseHeat Pump6,SCLMultifamily - High RiseHeat Pump6Existing,SCLMultifamily - High RiseHeat PumpHVAC Upgrade - Heat Pump Upgrade to 12 HSPF/18 SEER + HZ1CZ1Existing,SCLMultifamily - High RiseHeat PumpExisting,SCL,Multifamily - High Rise,Heat Pump,6,HVAC Upgrade - Heat Pump Upgrade to 12 HSPF/18 SEER + HZ1CZ1,Existing,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299
SCLMultifamily - High Rise,SCLMultifamily - High RiseHeat Pump,SCLMultifamily - High RiseHeat Pump5,SCLMultifamily - High RiseHeat Pump5Existing,SCLMultifamily - High RiseHeat PumpHVAC Upgrade - Heat Pump Upgrade to 9.5 HSPF/15.5 SEER + HZ1CZ1Existing,SCLMultifamily - High RiseHeat PumpExisting,SCL,Multifamily - High Rise,Heat Pump,5,HVAC Upgrade - Heat Pump Upgrade to 9.5 HSPF/15.5 SEER + HZ1CZ1,Existing,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566
SCLMultifamily - High Rise,SCLMultifamily - High RiseHeat Pump,SCLMultifamily - High RiseHeat Pump4,SCLMultifamily - High RiseHeat Pump4Existing,SCLMultifamily - High RiseHeat PumpMarket Average Heat PumpExisting,SCLMultifamily - High RiseHeat PumpExisting,SCL,Multifamily - High Rise,Heat Pump,4,Market Average Heat Pump,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise,SCLMultifamily - High RiseHeat Pump,SCLMultifamily - High RiseHeat Pump3,SCLMultifamily - High RiseHeat Pump3Existing,SCLMultifamily - High RiseHeat PumpFederal Standard 2023 Heat Pump - SEER/EER 15/12.5 and HSPF 8.8 (Split System)Existing,SCLMultifamily - High RiseHeat PumpExisting,SCL,Multifamily - High Rise,Heat Pump,3,Federal Standard 2023 Heat Pump - SEER/EER 15/12.5 and HSPF 8.8 (Split System),Existing,0.097863336,0.097863336,0.741875041,0.741875041,0.741875041,0.741875041,0.741875041,0.741875041,0.741875041,0.741875041,0.741875041,0.741875041,0.741875041,0.741875041,0.741875041,0.741875041,0.741875041,0.741875041,0.741875041,0.741875041,0.741875041
SCLMultifamily - High Rise,SCLMultifamily - High RiseHeat Pump,SCLMultifamily - High RiseHeat Pump2,SCLMultifamily - High RiseHeat Pump2Existing,SCLMultifamily - High RiseHeat PumpFederal Standard 2015 Heat Pump - SEER/EER 14/12 and HSPF 8.2 (Split System)Existing,SCLMultifamily - High RiseHeat PumpExisting,SCL,Multifamily - High Rise,Heat Pump,2,Federal Standard 2015 Heat Pump - SEER/EER 14/12 and HSPF 8.2 (Split System),Existing,0.219502459,0.644011705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise,SCLMultifamily - High RiseHeat Pump,SCLMultifamily - High RiseHeat Pump1,SCLMultifamily - High RiseHeat Pump1Existing,SCLMultifamily - High RiseHeat PumpBelow Standard Heat Pump - SEER/EER 10/9.2 and HSPF 7.2 (Split System)Existing,SCLMultifamily - High RiseHeat PumpExisting,SCL,Multifamily - High Rise,Heat Pump,1,Below Standard Heat Pump - SEER/EER 10/9.2 and HSPF 7.2 (Split System),Existing,0.424509246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLMultifamily - High Rise,SCLMultifamily - High RiseHeat Pump,SCLMultifamily - High RiseHeat Pump6,SCLMultifamily - High RiseHeat Pump6New,SCLMultifamily - High RiseHeat PumpHVAC Upgrade - Heat Pump Upgrade to 12 HSPF/18 SEER + HZ1CZ1New,SCLMultifamily - High RiseHeat PumpNew,SCL,Multifamily - High Rise,Heat Pump,6,HVAC Upgrade - Heat Pump Upgrade to 12 HSPF/18 SEER + HZ1CZ1,New,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299,0.084649299
SCLMultifamily - High Rise,SCLMultifamily - High RiseHeat Pump,SCLMultifamily - High RiseHeat Pump5,SCLMultifamily - High RiseHeat Pump5New,SCLMultifamily - High RiseHeat PumpHVAC Upgrade - Heat Pump Upgrade to 9.5 HSPF/15.5 SEER + HZ1CZ1New,SCLMultifamily - High RiseHeat PumpNew,SCL,Multifamily - High Rise,Heat Pump,5,HVAC Upgrade - Heat Pump Upgrade to 9.5 HSPF/15.5 SEER + HZ1CZ1,New,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566,0.17347566
